"<ID>";"N0 =: Nhum";"N0 =: N-hum";"<ENT>N";"Prép1";"autre Det";"Det =: un";"Det =: un-Modif";"Det =: du";"Det =: des";"N1 =: Nhum";"N1 =: N-hum";"N0 et N1 faire Det N";"GN =: le N entre N0 et N1";"il y avoir Det N W";"Exemple Autre1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"214";"+";"-";"monôme";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"215";"+";"-";"motion";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"216";"+";"-";"mouvement";"contre";"-";"+";"+";"-";"-";"+";"+";"-";"-";"+";"~"
"217";"+";"-";"mouvement";"vers";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"218";"+";"+";"navette";"entre";"la";"-";"+";"-";"-";"+";"+";"-";"-";"+";"~"
"219";"+";"-";"négoce";"avec";"-";"-";"+";"+";"-";"+";"-";"+";"+";"+";"~"
"220";"+";"-";"nota bene";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"221";"+";"-";"note";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"222";"+";"-";"notice";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"223";"+";"-";"O.P.A.";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"224";"+";"-";"obstruction";"contre";"-";"-";"+";"+";"-";"+";"+";"-";"-";"+";"~"
"225";"+";"-";"offensive";"contre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"226";"-";"+";"ombrage";"Loc";"-";"-";"+";"+";"-";"+";"+";"-";"-";"+";"~"
"227";"+";"-";"opéra";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"228";"+";"-";"opération";"contre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"229";"+";"-";"opération-coup-de-poing";"contre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"230";"+";"-";"opération-escargot";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"231";"+";"-";"opération-suicide";"contre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"232";"+";"-";"opération-vérité";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"233";"+";"-";"ordures";"Loc";"Poss0";"-";"-";"-";"+";"+";"+";"-";"-";"+";"~"
"234";"+";"-";"orgie";"de";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"235";"+";"+";"ouverture";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"236";"+";"-";"page";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"237";"+";"-";"pamphlet";"contre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"238";"+";"-";"papier";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"239";"+";"-";"parallèle";"entre";"le";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"240";"+";"-";"parenthèse";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"241";"+";"-";"parlotes";"avec";"-";"-";"-";"-";"+";"+";"-";"+";"+";"+";"~"
"242";"+";"-";"partouze";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"243";"+";"-";"pas";"vers";"-";"+";"+";"-";"+";"+";"+";"-";"-";"-";"~"
"244";"+";"-";"pas-à-pas";"Loc";"-";"-";"+";"+";"-";"-";"+";"-";"-";"-";"~"
"245";"+";"-";"pâtés";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"246";"+";"-";"patrouille";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"247";"+";"-";"pèlerinage";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"248";"+";"+";"percée";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"249";"+";"-";"pérégrination";"Loc";"-";"-";"-";"-";"+";"-";"+";"-";"-";"+";"~"
"250";"+";"-";"périple";"autour de";"-";"+";"+";"-";"+";"-";"+";"-";"-";"-";"~"
"251";"+";"-";"philippique";"contre";"-";"+";"+";"-";"+";"+";"-";"-";"-";"+";"~"
"252";"+";"-";"pince-fesses";"avec";"-";"+";"+";"+";"+";"+";"-";"+";"-";"+";"~"
"253";"+";"-";"placement";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"254";"+";"-";"pleins et déliés";"Loc";"-";"-";"-";"-";"+";"-";"+";"-";"-";"+";"~"
"255";"+";"-";"pli";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"256";"+";"-";"plongeon";"devant";"-";"+";"+";"-";"+";"+";"-";"-";"-";"+";"~"
"257";"+";"-";"poème";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"258";"+";"-";"pointe";"jusqu'à";"-";"+";"-";"-";"-";"+";"+";"-";"-";"-";"~"
"259";"+";"-";"pont";"entre";"le";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"260";"+";"-";"préambule";"à";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"261";"+";"-";"première";"Loc";"-";"+";"+";"-";"-";"-";"+";"-";"-";"+";"~"
"262";"+";"-";"préparatifs";"de";"-";"-";"-";"-";"+";"-";"+";"-";"-";"+";"~"
"263";"+";"+";"pression";"sur";"<E>";"-";"+";"-";"-";"+";"+";"-";"-";"+";"~"
"264";"+";"-";"prestation";"devant";"-";"+";"+";"-";"+";"+";"-";"-";"-";"-";"~"
"265";"+";"-";"procédure";"contre";"-";"+";"+";"-";"-";"+";"-";"-";"-";"+";"~"
"266";"+";"-";"procession";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"267";"+";"+";"prodige";"Loc";"-";"-";"-";"-";"+";"+";"+";"-";"-";"+";"~"
"268";"+";"-";"profit";"sur";"-";"+";"+";"+";"+";"-";"+";"-";"-";"+";"~"
"269";"+";"-";"projection";"sur";"-";"+";"+";"-";"-";"+";"-";"-";"-";"+";"~"
"270";"-";"+";"projection";"sur";"-";"+";"+";"+";"+";"-";"+";"-";"-";"+";"~"
"271";"+";"-";"pugilat";"avec";"-";"+";"+";"+";"-";"+";"-";"+";"-";"+";"~"
"272";"+";"-";"purge";"Loc";"-";"+";"+";"+";"+";"+";"-";"-";"-";"+";"~"
"273";"+";"-";"putsch";"contre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"274";"+";"-";"quadrille";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"275";"+";"-";"raccord";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"276";"+";"-";"racket";"Loc";"-";"+";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"277";"+";"+";"raffut";"Loc";"-";"-";"+";"+";"-";"+";"+";"-";"-";"+";"~"
"278";"+";"-";"rafle";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"279";"+";"-";"ragots";"sur";"-";"-";"-";"-";"+";"+";"+";"-";"-";"+";"~"
"280";"+";"-";"raid";"contre";"-";"+";"+";"-";"+";"+";"-";"-";"-";"+";"~"
"281";"+";"-";"raid";"Loc";"-";"+";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"282";"+";"+";"rainure";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"283";"+";"-";"ralenti";"Loc";"-";"+";"+";"+";"+";"-";"+";"-";"-";"+";"~"
"284";"+";"-";"rallye";"avec";"-";"+";"+";"+";"+";"+";"-";"+";"-";"+";"~"
"285";"+";"-";"randonnée";"Loc";"-";"+";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"286";"+";"-";"razzia";"Loc";"la";"+";"+";"-";"-";"+";"+";"-";"-";"+";"~"
"287";"+";"-";"recherche";"sur";"-";"+";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"288";"+";"-";"recoupement";"entre";"le";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"289";"+";"-";"rectificatif";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"290";"+";"-";"rédaction";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"291";"+";"-";"redites";"Loc";"-";"-";"-";"-";"+";"-";"+";"-";"-";"+";"~"
"292";"+";"-";"référendum";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"293";"+";"-";"régate";"avec";"-";"+";"+";"+";"+";"+";"-";"+";"+";"+";"~"
"294";"+";"-";"relation";"entre";"la";"+";"+";"-";"-";"+";"+";"-";"-";"+";"~"
"295";"+";"-";"remplissage";"Loc";"-";"-";"+";"+";"-";"-";"+";"-";"-";"+";"~"
"296";"+";"-";"renvoi";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"297";"+";"-";"repas";"de";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"298";"+";"-";"repos";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"299";"+";"-";"représailles";"contre";"-";"-";"-";"-";"+";"+";"-";"-";"-";"+";"~"
"300";"+";"-";"réquisitoire";"contre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"301";"+";"-";"rescrit";"sur";"-";"+";"+";"-";"-";"-";"+";"-";"-";"+";"~"
"302";"+";"-";"réserves";"de";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"303";"+";"-";"réserves";"sur";"-";"-";"-";"-";"+";"+";"+";"-";"-";"+";"~"
"304";"+";"-";"restriction";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"305";"+";"-";"retraite";"Loc";"<E>";"-";"+";"-";"-";"+";"+";"-";"-";"+";"~"
"306";"+";"-";"retraite";"vers";"<E>";"+";"+";"-";"-";"-";"+";"-";"-";"+";"~"
"307";"+";"-";"revanche";"avec";"la";"+";"+";"-";"+";"+";"-";"+";"+";"+";"~"
"308";"-";"+";"révolution";"autour";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"309";"+";"+";"révolution";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"310";"+";"-";"revue";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"311";"+";"-";"ricochets";"Loc";"-";"-";"-";"-";"+";"-";"+";"-";"-";"+";"~"
"312";"+";"+";"rigole";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"313";"+";"-";"rixe";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"+";"+";"~"
"314";"+";"-";"rodeo";"avec";"-";"+";"+";"+";"+";"+";"-";"+";"-";"+";"~"
"315";"+";"-";"roman";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"316";"+";"-";"roman-fleuve";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"317";"+";"-";"ronde";"avec";"la";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"318";"+";"-";"ronde";"Loc";"la";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"319";"+";"-";"rosace";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"320";"+";"-";"rotation";"avec";"-";"+";"+";"-";"+";"+";"+";"+";"+";"+";"~"
"321";"+";"+";"rotation";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"-";"~"
"322";"+";"-";"roulades";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"-";"~"
"323";"+";"-";"round";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"+";"+";"~"
"324";"+";"-";"rush";"contre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"325";"+";"-";"rush";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"326";"+";"-";"sabbat";"Loc";"le";"-";"+";"-";"-";"+";"+";"-";"-";"+";"~"
"327";"+";"-";"safari";"Loc";"-";"+";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"328";"+";"-";"safari-photo";"Loc";"-";"+";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"329";"+";"-";"saignée";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"330";"-";"+";"saillie";"au-dessus";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"331";"+";"-";"saisie-arrêt";"contre";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"332";"+";"-";"saison";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"-";"~"
"333";"+";"-";"saleté";"Loc";"-";"+";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"334";"+";"-";"sarabande";"Loc";"la";"+";"+";"-";"+";"+";"+";"+";"-";"+";"~"
"335";"+";"-";"satire";"contre";"-";"+";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"336";"+";"-";"saut";"Loc";"-";"+";"-";"-";"-";"+";"+";"-";"-";"-";"~"
"337";"+";"-";"sauterie";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"338";"+";"-";"saynète";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"339";"+";"-";"scolarité";"Loc";"Poss0";"-";"+";"-";"-";"+";"+";"-";"-";"+";"~"
"340";"+";"-";"scoop";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"341";"+";"+";"score";"de";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"342";"+";"-";"ségrégation";"entre";"la";"+";"+";"+";"-";"+";"+";"-";"-";"+";"~"
"343";"+";"-";"séminaire";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"+";"+";"~"
"344";"+";"-";"sévices";"sur";"-";"-";"-";"-";"+";"+";"-";"-";"-";"-";"~"
"345";"+";"-";"silence";"sur";"le";"-";"+";"-";"-";"+";"+";"-";"-";"-";"~"
"346";"+";"+";"sillon";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"347";"+";"-";"sit in";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"348";"+";"-";"slalom";"entre";"-";"+";"+";"+";"+";"-";"+";"-";"-";"+";"~"
"349";"+";"-";"société";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"350";"+";"-";"solo";"de";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"351";"+";"-";"sortie";"contre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"352";"+";"-";"sortie";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"353";"+";"-";"spectacle";"devant";"-";"-";"+";"+";"-";"+";"-";"-";"-";"-";"~"
"354";"+";"-";"stage";"de";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"355";"+";"-";"stage";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"356";"+";"-";"station";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"357";"+";"-";"subversion";"contre";"-";"-";"+";"+";"-";"+";"+";"-";"-";"+";"~"
"358";"+";"-";"surboum";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"359";"+";"-";"surcharge";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"360";"-";"+";"surplomb";"au dessus de ";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"361";"+";"-";"surprise-partie";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"362";"+";"-";"symposium";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"363";"+";"+";"taillade";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"364";"+";"+";"tam-tam";"Loc";"-";"-";"+";"+";"-";"+";"+";"-";"-";"+";"~"
"365";"+";"-";"tam-tam";"sur";"-";"-";"+";"+";"-";"-";"+";"-";"-";"+";"~"
"366";"+";"-";"tandem";"avec";"<E>";"-";"+";"-";"-";"+";"-";"+";"-";"-";"~"
"367";"+";"-";"temps";"de";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"368";"-";"+";"teuf-teuf";"Loc";"<E>";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"369";"+";"-";"texte";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"370";"+";"-";"théorie";"sur";"-";"+";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"371";"+";"-";"thèse";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"372";"+";"+";"tintamarre";"Loc";"-";"-";"+";"+";"-";"+";"+";"-";"-";"+";"~"
"373";"+";"-";"tiret";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"374";"+";"-";"toc-toc";"Loc";"<E>";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"375";"+";"+";"tohu-bohu";"Loc";"-";"-";"+";"+";"-";"+";"+";"-";"-";"+";"~"
"376";"+";"-";"torchon";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"377";"+";"-";"touche";"avec";"-";"+";"+";"-";"+";"+";"-";"-";"-";"-";"~"
"378";"+";"-";"tour";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"-";"~"
"379";"+";"+";"tour";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"-";"~"
"380";"+";"-";"tournée";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"381";"+";"-";"tournoi";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"382";"+";"+";"trace";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"383";"+";"-";"tract";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"384";"+";"-";"tractations";"avec";"-";"-";"-";"-";"+";"+";"-";"+";"+";"+";"~"
"385";"+";"+";"traction";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"386";"+";"-";"trait";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"387";"+";"-";"trait";"sur";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"~"
"388";"+";"-";"traité";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"+";"+";"~"
"389";"+";"-";"traité";"sur";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"390";"+";"+";"trajet";"entre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"391";"+";"-";"trajet";"entre";"le";"-";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"392";"+";"-";"tranchée";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"393";"+";"-";"transaction";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"+";"+";"~"
"394";"+";"-";"transfert";"sur";"-";"+";"+";"+";"-";"+";"-";"-";"-";"-";"~"
"395";"+";"-";"transition";"entre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"396";"+";"-";"translation";"entre";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"397";"+";"-";"travelling";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"398";"+";"-";"trempette";"Loc";"<E>";"-";"+";"-";"-";"+";"+";"-";"-";"-";"~"
"399";"+";"-";"trio";"avec";"-";"+";"+";"-";"+";"+";"-";"+";"-";"+";"~"
"400";"+";"-";"tripotages";"Loc";"-";"-";"-";"-";"+";"-";"+";"-";"-";"+";"~"
"401";"+";"-";"trouée";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"402";"-";"+";"trouée";"Loc";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"403";"+";"+";"tumulte";"Loc";"-";"-";"+";"+";"-";"+";"+";"-";"-";"+";"~"
"404";"+";"+";"va-et-vient";"entre";"le";"-";"+";"+";"+";"+";"+";"-";"-";"+";"~"
"405";"+";"-";"variations";"sur";"-";"+";"+";"-";"+";"-";"+";"-";"-";"+";"~"
"406";"+";"+";"vide";"autour de";"le";"-";"+";"-";"-";"+";"-";"-";"-";"-";"~"
"407";"+";"-";"virée";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"408";"+";"-";"vitesse";"de";"-";"+";"+";"-";"+";"-";"+";"-";"-";"-";"~"
"409";"+";"-";"voeux";"pour";"-";"-";"-";"-";"+";"+";"+";"-";"-";"-";"~"
"410";"+";"-";"vol-suicide";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"411";"+";"-";"volte";"vers";"-";"+";"+";"-";"+";"+";"+";"-";"-";"-";"~"
"412";"+";"-";"voltige";"Loc";"-";"-";"+";"+";"-";"-";"+";"-";"-";"-";"~"
"413";"+";"-";"voyage-éclair";"Loc";"-";"+";"+";"-";"+";"+";"+";"-";"-";"+";"~"
"414";"+";"-";"zèle";"auprès de";"-";"-";"+";"+";"-";"+";"-";"-";"-";"-";"~"

